ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,"if inventory levels fall below the thirty (30) day goal for more than sixty (60) consecutive days, xplore, upon written notice to distributor, shall replenish the stock to an amount agreed by both parties.","before,interval,cond_a,cond_a"
HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,the provisions of this agreement shall be governed by and construed in accordance with the laws of the state of california (excluding any conflict of law rule or principle that would refer to the laws of another jurisdiction).,"before,interval,cond_a"
"ADUROBIOTECH,INC_06_02_2020-EX-10.7-CONSULTING AGREEMENT(1)","aduro shall be the sole and exclusive owner of, and consultant hereby assigns to aduro, any and all writings, documents, work product, inventions, developments, improvements, discoveries, know-how, processes, chemical entities, compounds, plans, memoranda, tests, research, designs, specifications, models and data that consultant makes, conceives, discovers or develops, either solely or jointly with any other person in performance of the services (collectively, ""work product"").","before,interval,cond_a,cond_a"
PlayboyEnterprisesInc_20090220_10-QA_EX-10.2_4091580_EX-10.2_Content License Agreement_ Marketing Agreement_ Sales-Purchase Agreement2,"supplier further agrees that it will not produce, cause to be produced or assist in the production of more units than are specified by purchaser nor will supplier produce, cause to be produced or assist in the production of any product or item not specifically requested by purchaser using any or all of the playboy properties or any trademark, copyright, designations, names, phrases, designs or symbols similar to any or all of the playboy properties during or at any time after the completion of merchandise requested by this contract.","before,after,interval,cond_a"
"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",the territory shall be the entire world.,
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF,this limited power of attorney may be executed in as many identical counterparts as may be convenient and by the different parties hereto on separate counterparts.,"before,cond_a"
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,"the contact person for each party must be available at reasonable times and on reasonable notice to meet with, converse with, or otherwise communicate with the contact person for the other party regarding issues arising under this agreement.",interval
FEDERATEDGOVERNMENTINCOMESECURITIESINC_04_28_2020-EX-99.SERV AGREE-SERVICES AGREEMENT_POWEROF,the obligations of the adviser under this paragraph shall survive the termination of this limited power of attorney with respect to actions taken by fasc on behalf of the adviser during the term of this limited power of attorney.,"before,interval"
REWALKROBOTICSLTD_07_10_2014-EX-10.2-STRATEGIC ALLIANCE AGREEMENT,no waiver will be binding unless executed in writing by the party making the waiver.,"before,unless"
PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,"2 source: prudential bancorp, inc., 8-k, 6/6/2017 article vi ""termination of agreement"" this agreement may be terminated at any time while the employee is living by written notice thereof by either the employer or the employee to the other; and, in any event, this agreement will terminate upon termination of the employee's employment.","before,cond_a"
Freecook_20180605_S-1_EX-10.3_11233807_EX-10.3_Hosting Agreement,"client shall pay an additional surcharge for any services requiring work to be performed outside of normal business hours by reason of a rush deadline requested by client or as a result of client's failure to meet scheduled times for delivery and/or review and approval of information, content and materials.","before,interval"
ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,party b shall be responsible for any damages resulting from severe accidents causing party a's personnel casualties.,"interval,interval"
HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,"the company agrees that its use of the trademarks and the good sam name and logo is restricted to the approved use, and the company shall not use the trademarks or the good sam name or logo for any other purpose.",interval
"CURAEGISTECHNOLOGIES,INC_05_26_2010-EX-1-CORPORATE SPONSORSHIP AGREEMENT","recitals whereas, the parties desire to enter into an agreement regarding promotional, marketing and sponsorship activities designed to be of mutual benefit as described herein; and now, therefore, for and in consideration of the mutual covenants, rights and obligations set forth in this agreement, the parties agree as follows: 1. term the term of this agreement (the ""term"") shall commence on the effective date and conclude on october 31, 2010, unless renewed by agreement or sooner terminated in accordance with this agreement.","before,interval,unless"
SCOUTCAMINC_05_12_2020-EX-10.22-SERVICES AGREEMENT,"except as required in the performance of maimon's duties for the company, or unless expressly authorized in writing by the company, maimon shall not remove any written confidential information from the company's premises, except in connection with the performance of his duties for the company and in a manner consistent with the company's policies regarding confidential information.","before,interval,interval,unless,unless"
LohaCompanyltd_20191209_F-1_EX-10.16_11917878_EX-10.16_Supply Agreement,the sellers shall ship the goods within the shipment time from the port of shipment to the port of destination.,interval
VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,"all contributions contemplated under this agreement shall be approved and made in compliance with applicable law, including, without limitation, approval by the board of directors of each applicable entity and any prior notice or approval requirements specified under applicable rules and regulations.","before,before,cond_a,unless"
TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,the audit will be conducted in such a way so as not to interfere to any material extent with mp3.com's operations.,
RISEEDUCATIONCAYMANLTD_04_17_2020-EX-4.23-SERVICE AGREEMENT,"notwithstanding the foregoing, upon any delay by service recipient in its payment of any service fee to service provider, for each day of delay in such payment, service recipient must pay service provider liquidated damages at 0.5 percent (0.5%) of the service fee that are due and unpaid.","before,interval,cond_a"
SPORTHALEYINC_09_29_1997-EX-10.2-10-ENDORSEMENT AGREEMENT,"except with respect to endorsement rights granted to the company for the apparel described herein, the professional shall retain all rights in and to the professional's name and endorsement and the professional shall not be prevented from using, permitting or licensing others to use the professional name or endorsement in connection with the advertising, promotion or sale of any product other than golf apparel as described in section 1 hereof.","interval,interval,unless"
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,such use is only with lucid's permission and must be related to the sale of lucid products.,
ArcaUsTreasuryFund_20200207_N-2_EX-99.K5_11971930_EX-99.K5_Development Agreement,the blockchain administrator shall ensure that any such service provider shall operate in conformity with the requirements of the investment company act and other applicable federal and state law and shall maintain books and records of the fund (if any) in a manner substantially similar to section 2 of this agreement.,"interval,cond_a"
LUCIDINC_04_15_2011-EX-10.9-DISTRIBUTOR AGREEMENT,"18. incident and traceability reporting a) distributor will immediately report via telephone communication to lucid any incidents that involve the use of products sold by the distributor to end users that affect patient safety or well-being (an ""incident"").",before
"MARSHALLHOLDINGSINTERNATIONAL,INC_04_14_2004-EX-10.15-ENDORSEMENT AGREEMENT",this agreement shall be binding upon the parties -------------- hereto 11.,cond_a
"CANOPETROLEUM,INC_12_13_2007-EX-10.1-Sponsorship Agreement","r.c. boyd printed name: r.c. boyd title: president cano petroleum, inc.",
"VEONEER,INC_02_21_2020-EX-10.11-JOINT VENTURE AGREEMENT","d.notwithstanding article 1.1, article 1.2 and article 1.3 above, the termination of the jv agreement with respect to vnbj, vnbz or the veoneer parties shall not release any veoneer party or any nissin party from liability for the breach of any of its representations, warranties, covenants or agreements set forth in the jv agreement that arise prior to the vnbj closing or the vnbz closing, as applicable.","before,interval,interval"
